file_A onset_A offset_A file_B onset_B offset_B "d(A, B)"
geo020s09a0242v02 0.569765 0.718548 geo020s09a0007v02 0.645278 0.858639 0.0992319814666
geo020s09a0003v02 0.655733 0.843406 geo020s09a0008v02 1.201168 1.3695 0.085116769381
geo020s09a0004v02 0.433563 0.590413 geo020s09a0008v02 1.201168 1.3695 0.0722807530694
geo020s09a0007v02 0.645278 0.858639 geo020s09a0008v02 1.201168 1.3695 0.0648075047705
geo020s09a0063v02 0.583648 0.842804 geo020s09a0008v02 1.201168 1.3695 0.0750149466497
geo020s09a0064v02 0.538963 0.733196 geo020s09a0008v02 1.201168 1.3695 0.0752851589687
geo020s09a0067v02 0.672489 0.92115 geo020s09a0008v02 1.201168 1.3695 0.0651890785358
geo020s09a0068v02 0.704901 0.922616 geo020s09a0008v02 1.201168 1.3695 0.0678323718823
geo020s09a0069v02 0.886229 1.147362 geo020s09a0008v02 1.201168 1.3695 0.078666258007
geo020s09a0070v02 0.631315 0.854729 geo020s09a0008v02 1.201168 1.3695 0.0691707980575
geo020s09a0081v02 0.601909 0.840311 geo020s09a0008v02 1.201168 1.3695 0.0779621770813
geo020s09a0082v02 0.643352 0.823601 geo020s09a0008v02 1.201168 1.3695 0.078905462614
geo020s09a0083v02 0.713166 0.928808 geo020s09a0008v02 1.201168 1.3695 0.0730053802867
geo020s09a0085v02 0.832577 1.019652 geo020s09a0008v02 1.201168 1.3695 0.0732046940005
geo020s09a0098v02 0.583273 0.832562 geo020s09a0008v02 1.201168 1.3695 0.0766860161122
geo020s09a0115v02 0.559885 0.784789 geo020s09a0008v02 1.201168 1.3695 0.0862186511767
geo020s09a0116v02 0.499962 0.692828 geo020s09a0008v02 1.201168 1.3695 0.0881477013629
geo020s09a0119v02 0.584645 0.793208 geo020s09a0008v02 1.201168 1.3695 0.0567009304623
geo020s09a0120v02 0.494418 0.685619 geo020s09a0008v02 1.201168 1.3695 0.0638728006339
geo020s09a0127v02 0.511355 0.786779 geo020s09a0008v02 1.201168 1.3695 0.0916420479107
geo020s09a0128v02 0.494542 0.690708 geo020s09a0008v02 1.201168 1.3695 0.0787643138408
geo020s09a0158v02 0.574402 0.806322 geo020s09a0008v02 1.201168 1.3695 0.0766584343965
geo020s09a0192v02 0.47747 0.660306 geo020s09a0008v02 1.201168 1.3695 0.0956648973242
geo020s09a0194v02 0.554563 0.72161 geo020s09a0008v02 1.201168 1.3695 0.0735708133488
geo020s09a0221v02 0.625461 0.842848 geo020s09a0008v02 1.201168 1.3695 0.0961865150077
geo020s09a0239v02 0.647625 0.842729 geo020s09a0008v02 1.201168 1.3695 0.0731789170304
geo020s09a0240v02 0.543611 0.713095 geo020s09a0008v02 1.201168 1.3695 0.0808687618128
geo020s09a0241v02 0.755883 0.968871 geo020s09a0008v02 1.201168 1.3695 0.102918551678
geo020s09a0242v02 0.569765 0.718548 geo020s09a0008v02 1.201168 1.3695 0.08647468091
geo020s09a0003v02 0.655733 0.843406 geo020s09a0063v02 0.583648 0.842804 0.0730536741015
geo020s09a0004v02 0.433563 0.590413 geo020s09a0063v02 0.583648 0.842804 0.0701666262257
geo020s09a0007v02 0.645278 0.858639 geo020s09a0063v02 0.583648 0.842804 0.0824396024019
geo020s09a0008v02 1.201168 1.3695 geo020s09a0063v02 0.583648 0.842804 0.0750149466497
geo020s09a0064v02 0.538963 0.733196 geo020s09a0063v02 0.583648 0.842804 0.0577241993568
geo020s09a0067v02 0.672489 0.92115 geo020s09a0063v02 0.583648 0.842804 0.0600130505387
geo020s09a0068v02 0.704901 0.922616 geo020s09a0063v02 0.583648 0.842804 0.067092762999
geo020s09a0069v02 0.886229 1.147362 geo020s09a0063v02 0.583648 0.842804 0.0707027993909
geo020s09a0070v02 0.631315 0.854729 geo020s09a0063v02 0.583648 0.842804 0.0682003120285
geo020s09a0081v02 0.601909 0.840311 geo020s09a0063v02 0.583648 0.842804 0.0616531175472
geo020s09a0082v02 0.643352 0.823601 geo020s09a0063v02 0.583648 0.842804 0.0652579605424
geo020s09a0083v02 0.713166 0.928808 geo020s09a0063v02 0.583648 0.842804 0.0807659929359
geo020s09a0085v02 0.832577 1.019652 geo020s09a0063v02 0.583648 0.842804 0.0764349951892
geo020s09a0098v02 0.583273 0.832562 geo020s09a0063v02 0.583648 0.842804 0.0722419547379
geo020s09a0115v02 0.559885 0.784789 geo020s09a0063v02 0.583648 0.842804 0.0687422574289
geo020s09a0116v02 0.499962 0.692828 geo020s09a0063v02 0.583648 0.842804 0.062678216213
geo020s09a0119v02 0.584645 0.793208 geo020s09a0063v02 0.583648 0.842804 0.077136363549
geo020s09a0120v02 0.494418 0.685619 geo020s09a0063v02 0.583648 0.842804 0.0785952540935
geo020s09a0127v02 0.511355 0.786779 geo020s09a0063v02 0.583648 0.842804 0.064168970198
geo020s09a0128v02 0.494542 0.690708 geo020s09a0063v02 0.583648 0.842804 0.0620409574347
geo020s09a0158v02 0.574402 0.806322 geo020s09a0063v02 0.583648 0.842804 0.0695086349106
geo020s09a0192v02 0.47747 0.660306 geo020s09a0063v02 0.583648 0.842804 0.072908577556
geo020s09a0194v02 0.554563 0.72161 geo020s09a0063v02 0.583648 0.842804 0.0623212528082
geo020s09a0221v02 0.625461 0.842848 geo020s09a0063v02 0.583648 0.842804 0.0833155451642
geo020s09a0239v02 0.647625 0.842729 geo020s09a0063v02 0.583648 0.842804 0.0746317703984
geo020s09a0240v02 0.543611 0.713095 geo020s09a0063v02 0.583648 0.842804 0.0813045185613
geo020s09a0241v02 0.755883 0.968871 geo020s09a0063v02 0.583648 0.842804 0.0889284614097
geo020s09a0242v02 0.569765 0.718548 geo020s09a0063v02 0.583648 0.842804 0.0755525340365
geo020s09a0003v02 0.655733 0.843406 geo020s09a0064v02 0.538963 0.733196 0.0857957445766
geo020s09a0004v02 0.433563 0.590413 geo020s09a0064v02 0.538963 0.733196 0.0801823122835
geo020s09a0007v02 0.645278 0.858639 geo020s09a0064v02 0.538963 0.733196 0.0960308250227
geo020s09a0008v02 1.201168 1.3695 geo020s09a0064v02 0.538963 0.733196 0.0752851589687
geo020s09a0063v02 0.583648 0.842804 geo020s09a0064v02 0.538963 0.733196 0.0577241993568
geo020s09a0067v02 0.672489 0.92115 geo020s09a0064v02 0.538963 0.733196 0.0627237984917
geo020s09a0068v02 0.704901 0.922616 geo020s09a0064v02 0.538963 0.733196 0.074862581725
geo020s09a0069v02 0.886229 1.147362 geo020s09a0064v02 0.538963 0.733196 0.0684786447396
geo020s09a0070v02 0.631315 0.854729 geo020s09a0064v02 0.538963 0.733196 0.0585557393999
geo020s09a0081v02 0.601909 0.840311 geo020s09a0064v02 0.538963 0.733196 0.0665531447552
geo020s09a0082v02 0.643352 0.823601 geo020s09a0064v02 0.538963 0.733196 0.0718329092368
geo020s09a0083v02 0.713166 0.928808 geo020s09a0064v02 0.538963 0.733196 0.0899057462574
geo020s09a0085v02 0.832577 1.019652 geo020s09a0064v02 0.538963 0.733196 0.0909437515844
geo020s09a0098v02 0.583273 0.832562 geo020s09a0064v02 0.538963 0.733196 0.0660591659528
geo020s09a0115v02 0.559885 0.784789 geo020s09a0064v02 0.538963 0.733196 0.0876348518161
geo020s09a0116v02 0.499962 0.692828 geo020s09a0064v02 0.538963 0.733196 0.0699667170734
geo020s09a0119v02 0.584645 0.793208 geo020s09a0064v02 0.538963 0.733196 0.0805045228355
geo020s09a0120v02 0.494418 0.685619 geo020s09a0064v02 0.538963 0.733196 0.0847426844019
geo020s09a0127v02 0.511355 0.786779 geo020s09a0064v02 0.538963 0.733196 0.0685515485312
geo020s09a0128v02 0.494542 0.690708 geo020s09a0064v02 0.538963 0.733196 0.0648873092
geo020s09a0158v02 0.574402 0.806322 geo020s09a0064v02 0.538963 0.733196 0.0651279058949
geo020s09a0192v02 0.47747 0.660306 geo020s09a0064v02 0.538963 0.733196 0.0863264876696
geo020s09a0194v02 0.554563 0.72161 geo020s09a0064v02 0.538963 0.733196 0.0647021710088
geo020s09a0221v02 0.625461 0.842848 geo020s09a0064v02 0.538963 0.733196 0.084439670723
geo020s09a0239v02 0.647625 0.842729 geo020s09a0064v02 0.538963 0.733196 0.085250026879
geo020s09a0240v02 0.543611 0.713095 geo020s09a0064v02 0.538963 0.733196 0.0985124516577
geo020s09a0241v02 0.755883 0.968871 geo020s09a0064v02 0.538963 0.733196 0.101250772204
geo020s09a0242v02 0.569765 0.718548 geo020s09a0064v02 0.538963 0.733196 0.0809967768437
geo020s09a0003v02 0.655733 0.843406 geo020s09a0067v02 0.672489 0.92115 0.0732493823071
geo020s09a0004v02 0.433563 0.590413 geo020s09a0067v02 0.672489 0.92115 0.0674098979751
geo020s09a0007v02 0.645278 0.858639 geo020s09a0067v02 0.672489 0.92115 0.0692838538309
geo020s09a0008v02 1.201168 1.3695 geo020s09a0067v02 0.672489 0.92115 0.0651890785358
geo020s09a0063v02 0.583648 0.842804 geo020s09a0067v02 0.672489 0.92115 0.0600130505387
geo020s09a0064v02 0.538963 0.733196 geo020s09a0067v02 0.672489 0.92115 0.0627237984917
geo020s09a0068v02 0.704901 0.922616 geo020s09a0067v02 0.672489 0.92115 0.0622509107245
geo020s09a0069v02 0.886229 1.147362 geo020s09a0067v02 0.672489 0.92115 0.0662135404427
geo020s09a0070v02 0.631315 0.854729 geo020s09a0067v02 0.672489 0.92115 0.0633772783751
geo020s09a0081v02 0.601909 0.840311 geo020s09a0067v02 0.672489 0.92115 0.0610727965318
geo020s09a0082v02 0.643352 0.823601 geo020s09a0067v02 0.672489 0.92115 0.0602870043478
geo020s09a0083v02 0.713166 0.928808 geo020s09a0067v02 0.672489 0.92115 0.0727044956681
geo020s09a0085v02 0.832577 1.019652 geo020s09a0067v02 0.672489 0.92115 0.074832827758
geo020s09a0098v02 0.583273 0.832562 geo020s09a0067v02 0.672489 0.92115 0.0578539284116
geo020s09a0115v02 0.559885 0.784789 geo020s09a0067v02 0.672489 0.92115 0.0648375358048
geo020s09a0116v02 0.499962 0.692828 geo020s09a0067v02 0.672489 0.92115 0.063783779337
geo020s09a0119v02 0.584645 0.793208 geo020s09a0067v02 0.672489 0.92115 0.0676301922972
geo020s09a0120v02 0.494418 0.685619 geo020s09a0067v02 0.672489 0.92115 0.0677780738084
geo020s09a0127v02 0.511355 0.786779 geo020s09a0067v02 0.672489 0.92115 0.0686309324323
geo020s09a0128v02 0.494542 0.690708 geo020s09a0067v02 0.672489 0.92115 0.0559431080073
geo020s09a0158v02 0.574402 0.806322 geo020s09a0067v02 0.672489 0.92115 0.0600648351898
geo020s09a0192v02 0.47747 0.660306 geo020s09a0067v02 0.672489 0.92115 0.0780250929981
geo020s09a0194v02 0.554563 0.72161 geo020s09a0067v02 0.672489 0.92115 0.0572824399147
geo020s09a0221v02 0.625461 0.842848 geo020s09a0067v02 0.672489 0.92115 0.0751014449645
geo020s09a0239v02 0.647625 0.842729 geo020s09a0067v02 0.672489 0.92115 0.0796746200919
geo020s09a0240v02 0.543611 0.713095 geo020s09a0067v02 0.672489 0.92115 0.0753042355512
geo020s09a0241v02 0.755883 0.968871 geo020s09a0067v02 0.672489 0.92115 0.0935436185825
geo020s09a0242v02 0.569765 0.718548 geo020s09a0067v02 0.672489 0.92115 0.0733421210208
geo020s09a0003v02 0.655733 0.843406 geo020s09a0068v02 0.704901 0.922616 0.0782001099229
geo020s09a0004v02 0.433563 0.590413 geo020s09a0068v02 0.704901 0.922616 0.0728818809705
geo020s09a0007v02 0.645278 0.858639 geo020s09a0068v02 0.704901 0.922616 0.0653332510385
geo020s09a0008v02 1.201168 1.3695 geo020s09a0068v02 0.704901 0.922616 0.0678323718823
geo020s09a0063v02 0.583648 0.842804 geo020s09a0068v02 0.704901 0.922616 0.067092762999
geo020s09a0064v02 0.538963 0.733196 geo020s09a0068v02 0.704901 0.922616 0.074862581725
geo020s09a0067v02 0.672489 0.92115 geo020s09a0068v02 0.704901 0.922616 0.0622509107245
geo020s09a0069v02 0.886229 1.147362 geo020s09a0068v02 0.704901 0.922616 0.065292566003
geo020s09a0070v02 0.631315 0.854729 geo020s09a0068v02 0.704901 0.922616 0.0503828697087
geo020s09a0081v02 0.601909 0.840311 geo020s09a0068v02 0.704901 0.922616 0.0752152055683
geo020s09a0082v02 0.643352 0.823601 geo020s09a0068v02 0.704901 0.922616 0.0692668744541
geo020s09a0083v02 0.713166 0.928808 geo020s09a0068v02 0.704901 0.922616 0.0721985399197
geo020s09a0085v02 0.832577 1.019652 geo020s09a0068v02 0.704901 0.922616 0.0755483066887
geo020s09a0098v02 0.583273 0.832562 geo020s09a0068v02 0.704901 0.922616 0.0710560143976
geo020s09a0115v02 0.559885 0.784789 geo020s09a0068v02 0.704901 0.922616 0.0807793231198
geo020s09a0116v02 0.499962 0.692828 geo020s09a0068v02 0.704901 0.922616 0.0833609527796
geo020s09a0119v02 0.584645 0.793208 geo020s09a0068v02 0.704901 0.922616 0.0681774228031
geo020s09a0120v02 0.494418 0.685619 geo020s09a0068v02 0.704901 0.922616 0.075256266524
geo020s09a0127v02 0.511355 0.786779 geo020s09a0068v02 0.704901 0.922616 0.0778946535479
geo020s09a0128v02 0.494542 0.690708 geo020s09a0068v02 0.704901 0.922616 0.0629655742947
geo020s09a0158v02 0.574402 0.806322 geo020s09a0068v02 0.704901 0.922616 0.074913140487
geo020s09a0192v02 0.47747 0.660306 geo020s09a0068v02 0.704901 0.922616 0.082978297907
geo020s09a0194v02 0.554563 0.72161 geo020s09a0068v02 0.704901 0.922616 0.062219641204
geo020s09a0221v02 0.625461 0.842848 geo020s09a0068v02 0.704901 0.922616 0.0752604156506
geo020s09a0239v02 0.647625 0.842729 geo020s09a0068v02 0.704901 0.922616 0.0742588084353
geo020s09a0240v02 0.543611 0.713095 geo020s09a0068v02 0.704901 0.922616 0.0917852607159
geo020s09a0241v02 0.755883 0.968871 geo020s09a0068v02 0.704901 0.922616 0.0824796758819
geo020s09a0242v02 0.569765 0.718548 geo020s09a0068v02 0.704901 0.922616 0.0885319693876
geo020s09a0003v02 0.655733 0.843406 geo020s09a0069v02 0.886229 1.147362 0.0935610784049
geo020s09a0004v02 0.433563 0.590413 geo020s09a0069v02 0.886229 1.147362 0.0854100885774
geo020s09a0007v02 0.645278 0.858639 geo020s09a0069v02 0.886229 1.147362 0.0740443711445
geo020s09a0008v02 1.201168 1.3695 geo020s09a0069v02 0.886229 1.147362 0.078666258007
geo020s09a0063v02 0.583648 0.842804 geo020s09a0069v02 0.886229 1.147362 0.0707027993909
geo020s09a0064v02 0.538963 0.733196 geo020s09a0069v02 0.886229 1.147362 0.0684786447396
geo020s09a0067v02 0.672489 0.92115 geo020s09a0069v02 0.886229 1.147362 0.0662135404427
geo020s09a0068v02 0.704901 0.922616 geo020s09a0069v02 0.886229 1.147362 0.065292566003
geo020s09a0070v02 0.631315 0.854729 geo020s09a0069v02 0.886229 1.147362 0.0648551958799
geo020s09a0081v02 0.601909 0.840311 geo020s09a0069v02 0.886229 1.147362 0.0800040353358
geo020s09a0082v02 0.643352 0.823601 geo020s09a0069v02 0.886229 1.147362 0.0894787230574
geo020s09a0083v02 0.713166 0.928808 geo020s09a0069v02 0.886229 1.147362 0.0828102896722
geo020s09a0085v02 0.832577 1.019652 geo020s09a0069v02 0.886229 1.147362 0.0885369773112
geo020s09a0098v02 0.583273 0.832562 geo020s09a0069v02 0.886229 1.147362 0.080109829244
geo020s09a0115v02 0.559885 0.784789 geo020s09a0069v02 0.886229 1.147362 0.0855344541218
geo020s09a0116v02 0.499962 0.692828 geo020s09a0069v02 0.886229 1.147362 0.0849324877857
geo020s09a0119v02 0.584645 0.793208 geo020s09a0069v02 0.886229 1.147362 0.0836636947309
geo020s09a0120v02 0.494418 0.685619 geo020s09a0069v02 0.886229 1.147362 0.0870746077277
geo020s09a0127v02 0.511355 0.786779 geo020s09a0069v02 0.886229 1.147362 0.0728025431837
geo020s09a0128v02 0.494542 0.690708 geo020s09a0069v02 0.886229 1.147362 0.0704473614528
geo020s09a0158v02 0.574402 0.806322 geo020s09a0069v02 0.886229 1.147362 0.0822950650051
geo020s09a0192v02 0.47747 0.660306 geo020s09a0069v02 0.886229 1.147362 0.0944645263301
geo020s09a0194v02 0.554563 0.72161 geo020s09a0069v02 0.886229 1.147362 0.0791028931601
geo020s09a0221v02 0.625461 0.842848 geo020s09a0069v02 0.886229 1.147362 0.0911084575805
geo020s09a0239v02 0.647625 0.842729 geo020s09a0069v02 0.886229 1.147362 0.0864028157377
geo020s09a0240v02 0.543611 0.713095 geo020s09a0069v02 0.886229 1.147362 0.103679639063
geo020s09a0241v02 0.755883 0.968871 geo020s09a0069v02 0.886229 1.147362 0.0880971994875
geo020s09a0242v02 0.569765 0.718548 geo020s09a0069v02 0.886229 1.147362 0.0884460607652
geo020s09a0003v02 0.655733 0.843406 geo020s09a0070v02 0.631315 0.854729 0.0795317065056
geo020s09a0004v02 0.433563 0.590413 geo020s09a0070v02 0.631315 0.854729 0.0784198356204
geo020s09a0007v02 0.645278 0.858639 geo020s09a0070v02 0.631315 0.854729 0.0635316768471
geo020s09a0008v02 1.201168 1.3695 geo020s09a0070v02 0.631315 0.854729 0.0691707980575
geo020s09a0063v02 0.583648 0.842804 geo020s09a0070v02 0.631315 0.854729 0.0682003120285
geo020s09a0064v02 0.538963 0.733196 geo020s09a0070v02 0.631315 0.854729 0.0585557393999
geo020s09a0067v02 0.672489 0.92115 geo020s09a0070v02 0.631315 0.854729 0.0633772783751
geo020s09a0068v02 0.704901 0.922616 geo020s09a0070v02 0.631315 0.854729 0.0503828697087
geo020s09a0069v02 0.886229 1.147362 geo020s09a0070v02 0.631315 0.854729 0.0648551958799
geo020s09a0081v02 0.601909 0.840311 geo020s09a0070v02 0.631315 0.854729 0.0809039778599
geo020s09a0082v02 0.643352 0.823601 geo020s09a0070v02 0.631315 0.854729 0.0588856194265
geo020s09a0083v02 0.713166 0.928808 geo020s09a0070v02 0.631315 0.854729 0.072994299422
geo020s09a0085v02 0.832577 1.019652 geo020s09a0070v02 0.631315 0.854729 0.0749388739613
geo020s09a0098v02 0.583273 0.832562 geo020s09a0070v02 0.631315 0.854729 0.0736281623617
geo020s09a0115v02 0.559885 0.784789 geo020s09a0070v02 0.631315 0.854729 0.0830657689283
geo020s09a0116v02 0.499962 0.692828 geo020s09a0070v02 0.631315 0.854729 0.0773887333707
geo020s09a0119v02 0.584645 0.793208 geo020s09a0070v02 0.631315 0.854729 0.0694749568523
geo020s09a0120v02 0.494418 0.685619 geo020s09a0070v02 0.631315 0.854729 0.0756626697759
geo020s09a0127v02 0.511355 0.786779 geo020s09a0070v02 0.631315 0.854729 0.085678083762
geo020s09a0128v02 0.494542 0.690708 geo020s09a0070v02 0.631315 0.854729 0.0564821294469
geo020s09a0158v02 0.574402 0.806322 geo020s09a0070v02 0.631315 0.854729 0.0725546991131
geo020s09a0192v02 0.47747 0.660306 geo020s09a0070v02 0.631315 0.854729 0.0818024622397
geo020s09a0194v02 0.554563 0.72161 geo020s09a0070v02 0.631315 0.854729 0.0543871469365
geo020s09a0221v02 0.625461 0.842848 geo020s09a0070v02 0.631315 0.854729 0.0852089961968
geo020s09a0239v02 0.647625 0.842729 geo020s09a0070v02 0.631315 0.854729 0.0756340191839
geo020s09a0240v02 0.543611 0.713095 geo020s09a0070v02 0.631315 0.854729 0.090786266755
geo020s09a0241v02 0.755883 0.968871 geo020s09a0070v02 0.631315 0.854729 0.0803614457189
geo020s09a0242v02 0.569765 0.718548 geo020s09a0070v02 0.631315 0.854729 0.0809573053682
geo020s09a0003v02 0.655733 0.843406 geo020s09a0081v02 0.601909 0.840311 0.0688559420327
geo020s09a0004v02 0.433563 0.590413 geo020s09a0081v02 0.601909 0.840311 0.065595653479
geo020s09a0007v02 0.645278 0.858639 geo020s09a0081v02 0.601909 0.840311 0.0897397427102
geo020s09a0008v02 1.201168 1.3695 geo020s09a0081v02 0.601909 0.840311 0.0779621770813
geo020s09a0063v02 0.583648 0.842804 geo020s09a0081v02 0.601909 0.840311 0.0616531175472
geo020s09a0064v02 0.538963 0.733196 geo020s09a0081v02 0.601909 0.840311 0.0665531447552
geo020s09a0067v02 0.672489 0.92115 geo020s09a0081v02 0.601909 0.840311 0.0610727965318
geo020s09a0068v02 0.704901 0.922616 geo020s09a0081v02 0.601909 0.840311 0.0752152055683
geo020s09a0069v02 0.886229 1.147362 geo020s09a0081v02 0.601909 0.840311 0.0800040353358
geo020s09a0070v02 0.631315 0.854729 geo020s09a0081v02 0.601909 0.840311 0.0809039778599
geo020s09a0082v02 0.643352 0.823601 geo020s09a0081v02 0.601909 0.840311 0.0551303968619
geo020s09a0083v02 0.713166 0.928808 geo020s09a0081v02 0.601909 0.840311 0.08073608452
geo020s09a0085v02 0.832577 1.019652 geo020s09a0081v02 0.601909 0.840311 0.0783354865093
geo020s09a0098v02 0.583273 0.832562 geo020s09a0081v02 0.601909 0.840311 0.0640102098227
geo020s09a0115v02 0.559885 0.784789 geo020s09a0081v02 0.601909 0.840311 0.0612825067471
geo020s09a0116v02 0.499962 0.692828 geo020s09a0081v02 0.601909 0.840311 0.0580050359858
geo020s09a0119v02 0.584645 0.793208 geo020s09a0081v02 0.601909 0.840311 0.0760775126951
geo020s09a0120v02 0.494418 0.685619 geo020s09a0081v02 0.601909 0.840311 0.0804767613921
geo020s09a0127v02 0.511355 0.786779 geo020s09a0081v02 0.601909 0.840311 0.0729694998258
geo020s09a0128v02 0.494542 0.690708 geo020s09a0081v02 0.601909 0.840311 0.0691394416235
geo020s09a0158v02 0.574402 0.806322 geo020s09a0081v02 0.601909 0.840311 0.0594721912222
geo020s09a0192v02 0.47747 0.660306 geo020s09a0081v02 0.601909 0.840311 0.0717236550143
geo020s09a0194v02 0.554563 0.72161 geo020s09a0081v02 0.601909 0.840311 0.0688476494904
geo020s09a0221v02 0.625461 0.842848 geo020s09a0081v02 0.601909 0.840311 0.0759446839098
geo020s09a0239v02 0.647625 0.842729 geo020s09a0081v02 0.601909 0.840311 0.0877278531693
geo020s09a0240v02 0.543611 0.713095 geo020s09a0081v02 0.601909 0.840311 0.0887868168271
geo020s09a0241v02 0.755883 0.968871 geo020s09a0081v02 0.601909 0.840311 0.0917831751289
geo020s09a0242v02 0.569765 0.718548 geo020s09a0081v02 0.601909 0.840311 0.0790801839733
geo020s09a0003v02 0.655733 0.843406 geo020s09a0082v02 0.643352 0.823601 0.0640697976123
geo020s09a0004v02 0.433563 0.590413 geo020s09a0082v02 0.643352 0.823601 0.0674212750899
geo020s09a0007v02 0.645278 0.858639 geo020s09a0082v02 0.643352 0.823601 0.0774713677155
geo020s09a0008v02 1.201168 1.3695 geo020s09a0082v02 0.643352 0.823601 0.078905462614
geo020s09a0063v02 0.583648 0.842804 geo020s09a0082v02 0.643352 0.823601 0.0652579605424
geo020s09a0064v02 0.538963 0.733196 geo020s09a0082v02 0.643352 0.823601 0.0718329092368
geo020s09a0067v02 0.672489 0.92115 geo020s09a0082v02 0.643352 0.823601 0.0602870043478
geo020s09a0068v02 0.704901 0.922616 geo020s09a0082v02 0.643352 0.823601 0.0692668744541
geo020s09a0069v02 0.886229 1.147362 geo020s09a0082v02 0.643352 0.823601 0.0894787230574
geo020s09a0070v02 0.631315 0.854729 geo020s09a0082v02 0.643352 0.823601 0.0588856194265
