file_A;onset_A;offset_A;#item_A;phone_A;new_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question_B;new;dist
geo020s08a0202v01;0.737522;0.866522;#228;k>e;new;geo020s08a0067v01;0.879136;1.008136;#64;k>e;s08;question;new;0.0873050225291
geo020s08a0206v01;0.913288;1.042288;#232;k>e;new;geo020s08a0067v01;0.879136;1.008136;#64;k>e;s08;question;new;0.103496088342
geo020s08a0027v01;0.80251;0.93151;#30;k>e;new;geo020s08a0071v01;0.856533;0.985533;#71;k>e;s08;question;new;0.105723933469
geo020s08a0067v01;0.879136;1.008136;#64;k>e;new;geo020s08a0071v01;0.856533;0.985533;#71;k>e;s08;question;new;0.0795247952997
geo020s08a0102v01;0.876868;1.005868;#108;k>e;new;geo020s08a0071v01;0.856533;0.985533;#71;k>e;s08;question;new;0.096407377392
geo020s08a0136v01;0.788193;0.917193;#148;ke;new;geo020s08a0071v01;0.856533;0.985533;#71;k>e;s08;question;new;0.111466129724
geo020s08a0162v01;0.992887;1.121887;#183;k>e;new;geo020s08a0071v01;0.856533;0.985533;#71;k>e;s08;question;new;0.0975676530415
geo020s08a0202v01;0.737522;0.866522;#228;k>e;new;geo020s08a0071v01;0.856533;0.985533;#71;k>e;s08;question;new;0.0995300486934
geo020s08a0206v01;0.913288;1.042288;#232;k>e;new;geo020s08a0071v01;0.856533;0.985533;#71;k>e;s08;question;new;0.0711325671239
geo020s08a0027v01;0.80251;0.93151;#30;k>e;new;geo020s08a0102v01;0.876868;1.005868;#108;k>e;s08;question;new;0.0853210151359
geo020s08a0067v01;0.879136;1.008136;#64;k>e;new;geo020s08a0102v01;0.876868;1.005868;#108;k>e;s08;question;new;0.10419143371
geo020s08a0071v01;0.856533;0.985533;#71;k>e;new;geo020s08a0102v01;0.876868;1.005868;#108;k>e;s08;question;new;0.096407377392
geo020s08a0136v01;0.788193;0.917193;#148;ke;new;geo020s08a0102v01;0.876868;1.005868;#108;k>e;s08;question;new;0.110370357312
geo020s08a0162v01;0.992887;1.121887;#183;k>e;new;geo020s08a0102v01;0.876868;1.005868;#108;k>e;s08;question;new;0.0930485596314
geo020s08a0202v01;0.737522;0.866522;#228;k>e;new;geo020s08a0102v01;0.876868;1.005868;#108;k>e;s08;question;new;0.095314732643
geo020s08a0206v01;0.913288;1.042288;#232;k>e;new;geo020s08a0102v01;0.876868;1.005868;#108;k>e;s08;question;new;0.0678327488253
geo020s08a0027v01;0.80251;0.93151;#30;k>e;new;geo020s08a0162v01;0.992887;1.121887;#183;k>e;s08;question;new;0.102829797074
geo020s08a0067v01;0.879136;1.008136;#64;k>e;new;geo020s08a0162v01;0.992887;1.121887;#183;k>e;s08;question;new;0.11652239272
geo020s08a0071v01;0.856533;0.985533;#71;k>e;new;geo020s08a0162v01;0.992887;1.121887;#183;k>e;s08;question;new;0.0975676530415
geo020s08a0102v01;0.876868;1.005868;#108;k>e;new;geo020s08a0162v01;0.992887;1.121887;#183;k>e;s08;question;new;0.0930485596314
geo020s08a0136v01;0.788193;0.917193;#148;ke;new;geo020s08a0162v01;0.992887;1.121887;#183;k>e;s08;question;new;0.115891432165
geo020s08a0202v01;0.737522;0.866522;#228;k>e;new;geo020s08a0162v01;0.992887;1.121887;#183;k>e;s08;question;new;0.105812728312
geo020s08a0206v01;0.913288;1.042288;#232;k>e;new;geo020s08a0162v01;0.992887;1.121887;#183;k>e;s08;question;new;0.0841189705722
geo020s08a0027v01;0.80251;0.93151;#30;k>e;new;geo020s08a0202v01;0.737522;0.866522;#228;k>e;s08;question;new;0.104493157098
geo020s08a0067v01;0.879136;1.008136;#64;k>e;new;geo020s08a0202v01;0.737522;0.866522;#228;k>e;s08;question;new;0.0873050225291
geo020s08a0071v01;0.856533;0.985533;#71;k>e;new;geo020s08a0202v01;0.737522;0.866522;#228;k>e;s08;question;new;0.0995300486934
geo020s08a0102v01;0.876868;1.005868;#108;k>e;new;geo020s08a0202v01;0.737522;0.866522;#228;k>e;s08;question;new;0.095314732643
geo020s08a0136v01;0.788193;0.917193;#148;ke;new;geo020s08a0202v01;0.737522;0.866522;#228;k>e;s08;question;new;0.131032173852
geo020s08a0162v01;0.992887;1.121887;#183;k>e;new;geo020s08a0202v01;0.737522;0.866522;#228;k>e;s08;question;new;0.105812728312
geo020s08a0206v01;0.913288;1.042288;#232;k>e;new;geo020s08a0202v01;0.737522;0.866522;#228;k>e;s08;question;new;0.0976631319904
geo020s08a0027v01;0.80251;0.93151;#30;k>e;new;geo020s08a0206v01;0.913288;1.042288;#232;k>e;s08;question;new;0.101652481685
geo020s08a0067v01;0.879136;1.008136;#64;k>e;new;geo020s08a0206v01;0.913288;1.042288;#232;k>e;s08;question;new;0.103496088342
geo020s08a0071v01;0.856533;0.985533;#71;k>e;new;geo020s08a0206v01;0.913288;1.042288;#232;k>e;s08;question;new;0.0711325671239
geo020s08a0102v01;0.876868;1.005868;#108;k>e;new;geo020s08a0206v01;0.913288;1.042288;#232;k>e;s08;question;new;0.0678327488253
geo020s08a0136v01;0.788193;0.917193;#148;ke;new;geo020s08a0206v01;0.913288;1.042288;#232;k>e;s08;question;new;0.101570835742
geo020s08a0162v01;0.992887;1.121887;#183;k>e;new;geo020s08a0206v01;0.913288;1.042288;#232;k>e;s08;question;new;0.0841189705722
geo020s08a0202v01;0.737522;0.866522;#228;k>e;new;geo020s08a0206v01;0.913288;1.042288;#232;k>e;s08;question;new;0.0976631319904
geo020s08a0007v01;0.828663;0.957663;#4;ka;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.117174479822
geo020s08a0019v01;0.611026;0.740026;#21;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.116202649075
geo020s08a0021v01;0.776368;0.905368;#22;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0776682310187
geo020s08a0034v01;0.42487;0.55387;#35;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.108773585745
geo020s08a0039v01;0.74836;0.87736;#39;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.125808803471
geo020s08a0065v01;0.850749;0.979749;#63;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.108415273292
geo020s08a0076v01;0.869516;0.998516;#74;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.11076820326
geo020s08a0078v01;0.835241;0.964241;#77;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.104384325524
geo020s08a0093v01;0.800981;0.929981;#98;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0962530925507
geo020s08a0142v01;0.859975;0.988975;#157;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.102161422852
geo020s08a0144v01;0.773341;0.902341;#160;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0823465917069
geo020s08a0154v01;0.73493;0.86393;#173;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0897460474375
geo020s08a0156v01;0.852039;0.981039;#176;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0938086605597
geo020s08a0167v01;0.962426;1.091426;#186;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0978391188246
geo020s08a0174v01;0.891778;1.020778;#194;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.140086369539
geo020s08a0182v01;0.858625;0.987625;#202;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0771731001274
geo020s08a0200v01;0.745395;0.874395;#225;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0972468999943
geo020s08a0209v01;0.672369;0.801369;#237;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0875496537786
geo020s08a0211v01;0.82567;0.95467;#238;k>a;new;geo020s08a0009v01;0.864113;0.993113;#8;k>a;s08;question;new;0.0971333594358
geo020s08a0007v01;0.828663;0.957663;#4;ka;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.122815811656
geo020s08a0009v01;0.864113;0.993113;#8;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.116202649075
geo020s08a0021v01;0.776368;0.905368;#22;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.10800994402
geo020s08a0034v01;0.42487;0.55387;#35;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.092617198931
geo020s08a0039v01;0.74836;0.87736;#39;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0701059441432
geo020s08a0065v01;0.850749;0.979749;#63;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.104800570192
geo020s08a0076v01;0.869516;0.998516;#74;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0770031666245
geo020s08a0078v01;0.835241;0.964241;#77;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0973248202341
geo020s08a0093v01;0.800981;0.929981;#98;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.11037849065
geo020s08a0142v01;0.859975;0.988975;#157;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0830295453483
geo020s08a0144v01;0.773341;0.902341;#160;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.118367177814
geo020s08a0154v01;0.73493;0.86393;#173;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0921321689888
geo020s08a0156v01;0.852039;0.981039;#176;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0808284405276
geo020s08a0167v01;0.962426;1.091426;#186;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0613707917587
geo020s08a0174v01;0.891778;1.020778;#194;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0699600391334
geo020s08a0182v01;0.858625;0.987625;#202;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.108869997243
geo020s08a0200v01;0.745395;0.874395;#225;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.10629342494
geo020s08a0209v01;0.672369;0.801369;#237;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0866751130093
geo020s08a0211v01;0.82567;0.95467;#238;k>a;new;geo020s08a0019v01;0.611026;0.740026;#21;k>a;s08;question;new;0.0967497313395
geo020s08a0007v01;0.828663;0.957663;#4;ka;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.127658253155
geo020s08a0009v01;0.864113;0.993113;#8;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0776682310187
geo020s08a0019v01;0.611026;0.740026;#21;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.10800994402
geo020s08a0034v01;0.42487;0.55387;#35;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0974274595414
geo020s08a0039v01;0.74836;0.87736;#39;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.112497971766
geo020s08a0065v01;0.850749;0.979749;#63;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.120146352409
geo020s08a0076v01;0.869516;0.998516;#74;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0988126479418
geo020s08a0078v01;0.835241;0.964241;#77;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0966250879679
geo020s08a0093v01;0.800981;0.929981;#98;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0954340560535
geo020s08a0142v01;0.859975;0.988975;#157;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.104962361095
geo020s08a0144v01;0.773341;0.902341;#160;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0956400673442
geo020s08a0154v01;0.73493;0.86393;#173;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0870417828257
geo020s08a0156v01;0.852039;0.981039;#176;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0829880747371
geo020s08a0167v01;0.962426;1.091426;#186;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0934108029079
geo020s08a0174v01;0.891778;1.020778;#194;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.127285556093
geo020s08a0182v01;0.858625;0.987625;#202;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0937786447945
geo020s08a0200v01;0.745395;0.874395;#225;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.105820183371
geo020s08a0209v01;0.672369;0.801369;#237;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0961147133612
geo020s08a0211v01;0.82567;0.95467;#238;k>a;new;geo020s08a0021v01;0.776368;0.905368;#22;k>a;s08;question;new;0.0872355206384
geo020s08a0007v01;0.828663;0.957663;#4;ka;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.104019003356
geo020s08a0009v01;0.864113;0.993113;#8;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.108773585745
geo020s08a0019v01;0.611026;0.740026;#21;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.092617198931
geo020s08a0021v01;0.776368;0.905368;#22;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.0974274595414
geo020s08a0039v01;0.74836;0.87736;#39;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.0937567894406
geo020s08a0065v01;0.850749;0.979749;#63;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.116733804563
geo020s08a0076v01;0.869516;0.998516;#74;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.0923702541042
geo020s08a0078v01;0.835241;0.964241;#77;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.103543158514
geo020s08a0093v01;0.800981;0.929981;#98;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.102077208794
geo020s08a0142v01;0.859975;0.988975;#157;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.0831750548764
geo020s08a0144v01;0.773341;0.902341;#160;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.10595612999
geo020s08a0154v01;0.73493;0.86393;#173;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.0818878362792
geo020s08a0156v01;0.852039;0.981039;#176;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.100221720814
geo020s08a0167v01;0.962426;1.091426;#186;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.083707249649
geo020s08a0174v01;0.891778;1.020778;#194;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.111555164833
geo020s08a0182v01;0.858625;0.987625;#202;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.104671259642
geo020s08a0200v01;0.745395;0.874395;#225;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.0894182383591
geo020s08a0209v01;0.672369;0.801369;#237;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.0960935696133
geo020s08a0211v01;0.82567;0.95467;#238;k>a;new;geo020s08a0034v01;0.42487;0.55387;#35;k>a;s08;question;new;0.0884363662139
geo020s08a0007v01;0.828663;0.957663;#4;ka;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.13123831373
geo020s08a0009v01;0.864113;0.993113;#8;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.125808803471
geo020s08a0019v01;0.611026;0.740026;#21;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.0701059441432
geo020s08a0021v01;0.776368;0.905368;#22;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.112497971766
geo020s08a0034v01;0.42487;0.55387;#35;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.0937567894406
geo020s08a0065v01;0.850749;0.979749;#63;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.131510495835
geo020s08a0076v01;0.869516;0.998516;#74;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.0678476082715
geo020s08a0078v01;0.835241;0.964241;#77;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.108083093205
geo020s08a0093v01;0.800981;0.929981;#98;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.130672043735
geo020s08a0142v01;0.859975;0.988975;#157;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.0824607802857
geo020s08a0144v01;0.773341;0.902341;#160;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.125435918668
geo020s08a0154v01;0.73493;0.86393;#173;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.0922556273976
geo020s08a0156v01;0.852039;0.981039;#176;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.100713397607
geo020s08a0167v01;0.962426;1.091426;#186;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.0640034307166
geo020s08a0174v01;0.891778;1.020778;#194;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.0868989925888
geo020s08a0182v01;0.858625;0.987625;#202;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.125501043083
geo020s08a0200v01;0.745395;0.874395;#225;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.120584651715
geo020s08a0209v01;0.672369;0.801369;#237;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.120747768475
geo020s08a0211v01;0.82567;0.95467;#238;k>a;new;geo020s08a0039v01;0.74836;0.87736;#39;k>a;s08;question;new;0.0898216462801
geo020s08a0007v01;0.828663;0.957663;#4;ka;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.102870607878
geo020s08a0009v01;0.864113;0.993113;#8;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.108415273292
geo020s08a0019v01;0.611026;0.740026;#21;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.104800570192
geo020s08a0021v01;0.776368;0.905368;#22;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.120146352409
geo020s08a0034v01;0.42487;0.55387;#35;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.116733804563
geo020s08a0039v01;0.74836;0.87736;#39;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.131510495835
geo020s08a0076v01;0.869516;0.998516;#74;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.111860483497
geo020s08a0078v01;0.835241;0.964241;#77;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.128593462687
geo020s08a0093v01;0.800981;0.929981;#98;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.115266737863
geo020s08a0142v01;0.859975;0.988975;#157;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.112748581977
geo020s08a0144v01;0.773341;0.902341;#160;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.11728665444
geo020s08a0154v01;0.73493;0.86393;#173;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.106780824495
geo020s08a0156v01;0.852039;0.981039;#176;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.1120507238
geo020s08a0167v01;0.962426;1.091426;#186;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.111580250606
geo020s08a0174v01;0.891778;1.020778;#194;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.122161499261
geo020s08a0182v01;0.858625;0.987625;#202;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.110055224968
geo020s08a0200v01;0.745395;0.874395;#225;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.106271583129
geo020s08a0209v01;0.672369;0.801369;#237;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.116452656062
geo020s08a0211v01;0.82567;0.95467;#238;k>a;new;geo020s08a0065v01;0.850749;0.979749;#63;k>a;s08;question;new;0.130977337244
geo020s08a0007v01;0.828663;0.957663;#4;ka;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.127679616755
geo020s08a0009v01;0.864113;0.993113;#8;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.11076820326
geo020s08a0019v01;0.611026;0.740026;#21;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0770031666245
geo020s08a0021v01;0.776368;0.905368;#22;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0988126479418
geo020s08a0034v01;0.42487;0.55387;#35;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0923702541042
geo020s08a0039v01;0.74836;0.87736;#39;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0678476082715
geo020s08a0065v01;0.850749;0.979749;#63;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.111860483497
geo020s08a0078v01;0.835241;0.964241;#77;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0797738704931
geo020s08a0093v01;0.800981;0.929981;#98;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0904484099982
geo020s08a0142v01;0.859975;0.988975;#157;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0722607856402
geo020s08a0144v01;0.773341;0.902341;#160;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.112352084292
geo020s08a0154v01;0.73493;0.86393;#173;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0768788793202
geo020s08a0156v01;0.852039;0.981039;#176;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.08073570849
geo020s08a0167v01;0.962426;1.091426;#186;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0631242670327
geo020s08a0174v01;0.891778;1.020778;#194;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.0793375702377
geo020s08a0182v01;0.858625;0.987625;#202;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.108041412042
geo020s08a0200v01;0.745395;0.874395;#225;k>a;new;geo020s08a0076v01;0.869516;0.998516;#74;k>a;s08;question;new;0.110790568229
